id,type,text1,text2,text3,text4,text5,notes
sabot_single,WEAPON,"Dispara una ráfaga de penetradores cinéticos de alta velocidad en una segunda etapa cuando se encuentra dentro del alcance. Causa un daño considerable a los escudos y un daño EMP masivo al impactar contra el casco o el blindaje enemigo. Difícil de detener con DA.

Los misiles de clase Sabot son armas cinéticas de dos etapas y corto alcance. La primera etapa del misil guiado proyecta un complemento secundario hasta una distancia de ataque de un objetivo protegido por escudos. A continuación, el ordenador de puntería a bordo enciende el propulsor de un penetrador cinético. Este «sabot», como se le conoce comúnmente, suele ser un proyectil estrecho y estabilizado lateralmente, fabricado con un material ultradenso como el uranio empobrecido.

Excelente para derribar escudos enemigos y provocar una sobrecarga. El blindaje estándar de las naves está espaciado, por lo que el sabot causa un daño más manejable si los escudos se bajan a tiempo para recibir el impacto en el blindaje.

Este soporte solo puede lanzar un misil a la vez y lleva un único misil de repuesto en un cargador apto para combate empotrado en el casco.",,,,,
sabot_fighter,WEAPON,"Dispara una ráfaga de penetradores cinéticos de alta velocidad en una segunda etapa cuando se encuentra dentro del alcance. Causa un daño considerable a los escudos y un daño EMP masivo al impactar contra el casco o el blindaje enemigo. Difícil de detener con DA.

Los misiles de clase Sabot son armas cinéticas de dos etapas y corto alcance. La primera etapa del misil guiado proyecta un complemento secundario hasta una distancia de ataque de un objetivo protegido por escudos. A continuación, el ordenador de puntería a bordo enciende el propulsor de un penetrador cinético. Este «sabot», como se le conoce comúnmente, suele ser un proyectil estrecho y estabilizado lateralmente, fabricado con un material ultradenso como el uranio empobrecido.

Excelente para derribar escudos enemigos y provocar una sobrecarga. El blindaje estándar de las naves está espaciado, por lo que el sabot causa un daño más manejable si los escudos se bajan a tiempo para recibir el impacto en el blindaje.

Este soporte solo lleva un único misil.",,,,,
breach,WEAPON,Un misil rápido y fuertemente blindado con buena guía y una ojiva antiblindaje pequeña y especializada.,,,,,
breachpod,WEAPON,Un misil rápido y fuertemente blindado con buena guía y una ojiva antiblindaje pequeña y especializada.,,,,,
pilum,WEAPON,"Misil de dos etapas adecuado para el apoyo a largo alcance por parte de naves de combate de retaguardia. La segunda etapa tiene una velocidad máxima más alta, lo que le da más posibilidades de derrotar a los sistemas de defensa antiaérea.

El misil de clase Pilum, un arma tecnológicamente madura, es la elección obvia para los asaltos de largo alcance de los capitanes cautelosos. La ojiva consta de un dispositivo capaz de provocar fallos puntuales en los escudos activos y un generador de EMP para asestar un golpe moderado a través de estas brechas. Ninguno de los dos dispositivos es particularmente eficaz debido a las limitaciones impuestas por los desmesurados tanques de combustible del misil.

Un sistema de carga automática apto para el combate garantiza una utilidad continuada, aunque modesta, en enfrentamientos prolongados.",,,,,
pilum_large,WEAPON,"Un misil de dos etapas adecuado para el apoyo a largo alcance por parte de naves de combate de retaguardia. La segunda etapa tiene una velocidad máxima más alta, lo que le da más posibilidades de superar los sistemas de defensa antiaérea. El sistema de lanzamiento «Catapulta» produce una mayor concentración de fuego.

El misil de clase Pilum, un arma tecnológicamente madura, es la elección obvia para los asaltos de largo alcance de los capitanes cautelosos. La ojiva consta de un dispositivo capaz de provocar fallos puntuales en los escudos activos y un generador de EMP para asestar un golpe moderado a través de estas brechas. Ninguno de los dos dispositivos es particularmente eficaz debido a las limitaciones impuestas por los enormes tanques de combustible del misil.

Un sistema de carga automática apto para el combate garantiza una utilidad continuada, aunque modesta, en enfrentamientos prolongados.",,,,,
phasecl,WEAPON,"Lanza cargas de proximidad de baja velocidad con un impresionante radio de explosión y la capacidad de ignorar el fuego de defensa antiaérea. Especialmente devastador contra cazas, pero también eficaz contra objetivos blindados.",,,,,
phasecl_bomber,WEAPON,"Realiza el despliegue de cargas de proximidad de baja velocidad con un impresionante radio de explosión. Especialmente devastador contra cazas, pero también eficaz contra objetivos blindados.",,,,,
typhoon,WEAPON,Este sencillo pero potente sistema de armas consta de un tubo de lanzamiento y un cargador que suele contener un puñado de torpedos estándar de clase Reaper.,,,,,
cyclone,WEAPON,"Sistema de lanzamiento doble capaz de lanzar una descarga de torpedos. Devastador para naves lentas que no pueden apartarse a tiempo.

El lanzador de clase Ciclón, un arma de gran tamaño, cuenta con dos grandes tubos de torpedos y un cargador interno. El sistema de control de fuego está sincronizado y dispara dos torpedos de clase Reaper en tándem. Un cargador automático prepara la siguiente salva desde el cargador en cuestión de segundos.",,,,,
hurricane,WEAPON,"Lanza un misil que se divide en múltiples ojivas al acercarse al objetivo. Especialmente devastador contra enemigos con los escudos desactivados.

Las torretas Huracán son un arma de la última época de Expansión del Dominio diseñada para lanzar una vaina de lanzamiento de misiles múltiples autopropulsada. Un ordenador de puntería programa la vaina con una solución de impacto en el momento de su lanzamiento. El enjambre de pequeños misiles lanzados es peligroso para todo tipo de naves. Los misiles cuentan con una ojiva de carga hueca, lo que los hace más eficaces contra el blindaje enemigo. Estas características convierten al Huracán en un arma letal, que normalmente solo disparan los oficiales de artillería con órdenes de destruir por completo a objetivos incapacitados.",,,,,
mininglaser,WEAPON,"Láser utilitario barato cableado para la defensa contra misiles y cazas. De largo alcance, pero limitado por su baja potencia de salida.

Un láser minero Mk I cuenta con un medio de ganancia de gas fluoruro reacondicionado para el combate. El paquete de puntería de microasteroides se ha reutilizado para rastrear y apuntar a los misiles entrantes. Prácticamente inútil para objetivos más grandes o blindados. Tiene un haz de rastreo de 670 nm incorporado.",,,,,
pdlaser,WEAPON,"Pequeño láser diseñado para la defensa contra misiles y cazas, con gran capacidad de seguimiento, daño aceptable y alcance muy corto.

La simplicidad, la fiabilidad y los bajos costes de flux caracterizan a esta omnipresente arma de defensa antiaérea. El láser se basa en un medio de ganancia de dióxido de carbono combinado con un haz marcador de corto alcance. Un sencillo conjunto de lentes de una sola etapa sin piezas móviles permite que el arma funcione durante largos periodos sin necesidad de procedimientos de mantenimiento. Su bajo daño ha dado lugar a la creación del acrónimo inverso «Pray [it's a] Dud» (Reza para que sea un fallido).",,,,,
taclaser,WEAPON,"Láser de combate estándar, útil en alcances medios y largos. Un arma muy flexible, especialmente eficaz contra objetivos sin blindaje.

Bestia de carga de las armas de rayos en el sector, el láser táctico se utiliza a menudo debido a su bajo coste de mantenimiento, versatilidad y facilidad de construcción. Cuenta con un medio de ganancia de dióxido de carbono estándar, un haz marcador de 530 nm y tres conjuntos de lentes. Una buena arma de apoyo para naves pequeñas, especialmente en enfrentamientos prolongados.",,,,,
ioncannon,WEAPON,"Un cañón de energía de medio alcance que emite un pulso electromagnético (EMP) y puede inutilizar rápidamente los sistemas y motores enemigos. Puede provocar un arco eléctrico en los módulos cercanos al punto de impacto.

El medio de ganancia no estándar del cañón iónico proyecta materia bariónica altamente ionizada en un rayo coherente. Cuando el rayo de iones impacta en el objetivo, crea un campo magnético localizado que causa estragos en todo tipo de sistemas electrónicos, incluidos sensores, encendedores de combustible, módulos de puntería, ordenadores, etc. El arma también funde ciertos circuitos y puede sobrecargar ligeramente los generadores de escudos, por lo que causa una cantidad insignificante de daño permanente. Rara vez es el único tipo de arma equipado en las naves.",,,,,
ioncannon_fighter,WEAPON,Un cañón de energía de alcance medio y disparo lento que emite un pulso electromagnético (EMP) y puede inutilizar rápidamente los sistemas y motores enemigos. Puede provocar un arco eléctrico en los módulos cercanos al punto de impacto.,,,,,
irpulse,WEAPON,"Un láser de ondas IR de flux eficiente que dispara ráfagas de energía a medio alcance. Un arma excelente para ráfagas de fuego prolongadas.

Esta arma es idéntica a la mayoría de los láseres de combate con un medio de ganancia de dióxido de carbono disparado a once micras. Una fuente de alimentación con conmutación Q permite la ablación del objetivo, lo que hace que el arma sea mucho más eficaz que un rayo convencional, a costa de un consumo de energía mucho mayor. Se utiliza con mayor frecuencia en cazas o fragatas, donde el corto alcance del arma puede compensarse con la maniobrabilidad de la nave equipada.",,,,,
irpulse_fighter,WEAPON,Un láser de ondas IR de disparo lento y flux eficiente que dispara ráfagas de energía a medio alcance. Un arma excelente para ráfagas de fuego prolongadas.,,,,,
lrpdlaser,WEAPON,"Arma de energía de alcance medio, eficaz para neutralizar amenazas de misiles y cazas. Puede dispararse durante largos periodos, pero el daño es inferior a la media.

Un conjunto de lentes adicional elimina las partículas autodifusoras de un rayo de dióxido de carbono estándar disparado a una longitud de onda de once micras. El alcance ampliado permite que la potencia, por lo demás baja, tenga un mayor impacto en los objetivos. Particularmente útil para destruir misiles dirigidos hacia un objetivo protegido por escudos; un láser de defensa antiaérea estándar no suele tener el alcance suficiente para traspasar los escudos defensivos de la nave a la que se supone que debe proteger.",,,,,
